active_calories,active_time,activity_type,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,distance,duration_min,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,moderate_activity_minutes,number,resting_metabolic_rate,serial_number,software_version,steps,stress_level_time,stress_level_value,time_created,timestamp,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version,vigorous_activity_minutes
34,855.0,generic,"(160,)",0.0,,,,,,,,,,,,5,,,,,,,,,,,,,3284,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:52:00,-2,,,,,,,,,,102,,37,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102056720,,,,,,,,,
,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,3344,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(38, 144, 120, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:53:00,-2,,,,,,,,,,102,,37,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102056780,,,,,,,,,
,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,3404,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
27,1020.0,walking,"(38,)",196.5,,,,,,,,,,,,1,,,,,,,,,,,,,3404,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:54:00,-2,,,,,,,,,,102,,36,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102056840,,,,,,,,,
,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,3464,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(30, 144, 172, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:55:00,92,,,,,,,,,,-89,,36,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102056900,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
40,975.0,generic,"(192,)",0.0,,,,,,,,,,,,6,,,,,,,,,,,,,3524,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:56:00,-2,,,,,,,,,,102,,36,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102056960,,,,,,,,,
,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,3584,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
30,1080.0,walking,"(38,)",206.0,,,,,,,,,,,,1,,,,,,,,,,,,,3584,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:57:00,-2,,,,,,,,,,102,,36,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057020,,,,,,,,,
,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,3644,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 176, 1, 176)",,,,,,,,,,
44,1035.0,generic,"(224,)",0.0,,,,,,,,,,,,7,,,,,,,,,,,,,3644,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:58:00,-2,,,,,,,,,,102,,36,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057080,,,,,,,,,
,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,3704,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:59:00,-2,,,,,,,,,,102,,36,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057140,,,,,,,,,
,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,3764,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(46, 0, 0, 248)",,,,,,,,,,
,,,,,,,0,0,,,,41,marker,,,,,,,,,,,,,,,2024-12-02 06:59:00,,,,,,,,,,,,,,,,,,
,,,,,,,12,12,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 07:00:00,,,,,10,1102055580,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:00:00,-2,,,,,,,,,,102,,36,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057200,,,,,,,,,
,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,3824,,,,,,,,,,,,,,,,,
41,1260.0,walking,"(70,)",334.5,,,,,,,,,,,,2,,,,,,,,,,,,,3824,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:01:00,-1,,,,,,,,,,101,,36,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489,,,,,,1102057260,,,,,,,,,
,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,3884,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(126, 184, 89, 193)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:02:00,-2,,,,,,,,,,102,,36,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057320,,,,,,,,,
,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,3944,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:03:00,-2,,,,,,,,,,102,,36,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057380,,,,,,,,,
,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,4004,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4004,,,,,,,,,,,1,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(18, 148, 180, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:04:00,-2,,,,,,,,,,102,,35,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057440,,,,,,,,,
,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,4064,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:05:00,-2,,,,,,,,,,102,,35,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057500,,,,,,,,,
,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,4124,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4124,,,,,,,,,,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(210, 52, 90, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:06:00,-2,,,,,,,,,,102,,35,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057560,,,,,,,,,
,,,,,,,,,,,,,,,129,,,,,,,,,,,,,,4184,,,,,,,,,,,,,,,,,
75,1620.0,walking,"(102,)",619.0,,,,,,,,,,,,3,,,,,,,,,,,,,4184,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(22, 192, 1, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:07:00,-2,,,,,,,,,,102,,35,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057620,,,,,,,,,
,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,4244,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:08:00,-2,,,,,,,,,,102,,35,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057680,,,,,,,,,
,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,4304,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4304,,,,,,,,,,2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:09:00,-2,,,,,,,,,,102,,35,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057740,,,,,,,,,
,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,4364,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:10:00,-2,,,,,,,,,,102,,35,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057800,,,,,,,,,
,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,4424,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:11:00,-2,,,,,,,,,,102,,35,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057860,,,,,,,,,
,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,4484,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(44, 248, 232, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:12:00,-2,,,,,,,,,,102,,35,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057920,,,,,,,,,
,,,,,,,,,,,,,,,132,,,,,,,,,,,,,,4544,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 252, 1, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:13:00,-2,,,,,,,,,,102,,35,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102057980,,,,,,,,,
,,,,,,,,,,,,,,,133,,,,,,,,,,,,,,4604,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,4604,,,,,,,,,,6,2,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:14:00,-2,,,,,,,,,,102,,35,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102058040,,,,,,,,,
,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,4664,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,15,15,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 07:15:00,,,,,0,1102056300,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:15:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102058100,,,,,,,,,
,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,4724,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4724,,,,,,,,,,7,3,,,,,,1
133,2160.0,walking,"(102,)",1104.0,,,,,,,,,,,,3,,,,,,,,,,,,,4724,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(56, 71, 227, 193)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:16:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403,,,,,,1102058160,,,,,,,,,
,,,,,,,,,,,,,,,133,,,,,,,,,,,,,,4784,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(72, 80, 36, 186)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:17:00,-2,,,,,,,,,,102,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102058220,,,,,,,,,
,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,4844,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 240, 1, 176)",,,,,,,,,,
143,2280.0,walking,"(38,)",1114.0,,,,,,,,,,,,1,,,,,,,,,,,,,4844,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:18:00,-2,,,,,,,,,,102,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102058280,,,,,,,,,
,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,4904,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(46, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:19:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308,,,,,,1102058340,,,,,,,,,
,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,4964,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(72, 112, 4, 186)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:20:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102058400,,,,,,,,,
,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,5024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 66, 97, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:21:00,-2,,,,,,,,,,102,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102058460,,,,,,,,,
,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,5084,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,5084,,,,,,,,,,10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:22:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102058520,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(198, 191, 95, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:23:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297,,,,,,1102058580,,,,,,,,,
,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,5204,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(72, 132, 20, 186)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:24:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238,,,,,,1102058640,,,,,,,,,
,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,5264,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:25:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387,,,,,,1102058700,,,,,,,,,
,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,5324,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(70, 172, 4, 186)",,,,,,,,,,
,,,,,,,11,11,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 07:26:00,,,,,6,1102057200,,,,,,,,,,,,
74,1515.0,generic,"(160,)",0.0,,,,,,,,,,,,5,,,,,,,,,,,,,5324,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:26:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374,,,,,,1102058760,,,,,,,,,
,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,5384,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
144,2340.0,walking,"(102,)",1122.5,,,,,,,,,,,,3,,,,,,,,,,,,,5384,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:27:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,1102058820,,,,,,,,,
,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,5444,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:28:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307,,,,,,1102058880,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(88, 42, 11, 224)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(108, 143, 0, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(242, 39, 0, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:29:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102058940,,,,,,,,,
,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,5564,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 188, 29, 194)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:30:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102059000,,,,,,,,,
,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,5624,,,,,,,,,,,,,,,,,
81,1755.0,generic,"(160,)",0.0,,,,,,,,,,,,5,,,,,,,,,,,,,5624,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(60, 128, 232, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(88, 0, 0, 224)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(146, 141, 0, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:31:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102059060,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,5684,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 200)",,,,,,,,,,
,,sedentary,"(168,)",,,,,,,,,,,,,5,,,,,,,,,,,,2024-12-02 07:31:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:32:00,-1,,,,,,,,,,101,,34,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102059120,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(88, 0, 64, 224)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(92, 16, 0, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(148, 20, 0, 208)",,,,,,,,,,
,2400.0,walking,"(102,)",1134.5,,,,,,,,,,,,3,,,,,,,,,,,,,5744,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:33:00,-1,,,,,,,,,,101,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102059180,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(88, 0, 64, 224)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(168, 40, 0, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(252, 116, 1, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:34:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102059240,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 200)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:35:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102059300,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:36:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102059360,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:37:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102059420,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(88, 0, 0, 224)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(146, 141, 0, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:38:00,-1,,,,,,,,,,101,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102059480,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 200)",,,,,,,,,,
,,,,,,,13,13,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 07:39:00,,,,,0,1102057860,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:39:00,-1,,,,,,,,,,101,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102059540,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 0, 0, 248)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 07:40:00,,,,,8,1102058640,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:40:00,-1,,,,,,,,,,101,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102059600,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:41:00,-1,,,,,,,,,,101,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102059660,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 184)",,,,,,,,,,
,,sedentary,"(136,)",,,,,,,,,,,,,4,,,,,,,,,,,,2024-12-02 07:41:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:42:00,-1,,,,,,,,,,101,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102059720,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(138, 255, 255, 255)",,,,,,,,,,
,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,2024-12-02 07:42:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:43:00,-1,,,,,,,,,,101,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102059780,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 144, 9, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:44:00,-1,,,,,,,,,,101,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102059840,,,,,,,,,
